,t,controller,scenario,rollout,measurement,value,unsafe
15270,1.85,CBVF,0,0,PHIDOT,-0.6279973108676137,False
15271,1.85,CBVF,0,0,T1,12.615999062993312,False
15272,1.85,CBVF,0,0,T2,12.872026700843712,False
15273,1.85,CBVF,0,0,vf,3.8770947,False
15274,1.86,CBVF,0,0,X,7.809553289057517,False
15275,1.86,CBVF,0,0,XDOT,-0.37810756916736304,False
15276,1.86,CBVF,0,0,Y,6.977454031413779,False
15277,1.86,CBVF,0,0,YDOT,0.9949052383658884,False
15278,1.86,CBVF,0,0,PHI,0.32405481360871313,False
15279,1.86,CBVF,0,0,PHIDOT,-0.6252954210955091,False
15280,1.86,CBVF,0,0,T1,12.574771697808536,False
15281,1.86,CBVF,0,0,T2,12.846546321307759,False
15282,1.86,CBVF,0,0,vf,3.8813684,False
15283,1.87,CBVF,0,0,X,7.805772213365843,False
15284,1.87,CBVF,0,0,XDOT,-0.4101073677081971,False
15285,1.87,CBVF,0,0,Y,6.987403083797438,False
15286,1.87,CBVF,0,0,YDOT,0.9922031012857028,False
15287,1.87,CBVF,0,0,PHI,0.31780185939775807,False
15288,1.87,CBVF,0,0,PHIDOT,-0.6224366707430598,False
15289,1.87,CBVF,0,0,T1,12.534635616480372,False
15290,1.87,CBVF,0,0,T2,12.82158103025818,False
15291,1.87,CBVF,0,0,vf,3.8855522,False
15292,1.8800000000000001,CBVF,0,0,X,7.801671139688762,False
15293,1.8800000000000001,CBVF,0,0,XDOT,-0.44139042652393445,False
15294,1.8800000000000001,CBVF,0,0,Y,6.997325114810295,False
15295,1.8800000000000001,CBVF,0,0,YDOT,0.9894568725655503,False
15296,1.8800000000000001,CBVF,0,0,PHI,0.3115774926903274,False
15297,1.8800000000000001,CBVF,0,0,PHIDOT,-0.6194268571360291,False
15298,1.8800000000000001,CBVF,0,0,T1,12.495582094210354,False
15299,1.8800000000000001,CBVF,0,0,T2,12.79713409000745,False
15300,1.8800000000000001,CBVF,0,0,vf,3.8896375,False
15301,1.8900000000000001,CBVF,0,0,X,7.797257235423523,False
15302,1.8900000000000001,CBVF,0,0,XDOT,-0.4719640325914652,False
15303,1.8900000000000001,CBVF,0,0,Y,7.00721968353595,False
15304,1.8900000000000001,CBVF,0,0,YDOT,0.9866670203862548,False
15305,1.8900000000000001,CBVF,0,0,PHI,0.3053832241189669,False
15306,1.8900000000000001,CBVF,0,0,PHIDOT,-0.616271656421774,False
15307,1.8900000000000001,CBVF,0,0,T1,12.457601762569784,False
15308,1.8900000000000001,CBVF,0,0,T2,12.773208106220075,False
15309,1.8900000000000001,CBVF,0,0,vf,3.8936198,False
15310,1.9000000000000001,CBVF,0,0,X,7.792537595097608,False
15311,1.9000000000000001,CBVF,0,0,XDOT,-0.501835517561086,False
15312,1.9000000000000001,CBVF,0,0,Y,7.0170863537398125,False
15313,1.9000000000000001,CBVF,0,0,YDOT,0.9838340565092308,False
15314,1.9000000000000001,CBVF,0,0,PHI,0.2992205075547494,False
15315,1.9000000000000001,CBVF,0,0,PHIDOT,-0.6129766237267479,False
15316,1.9000000000000001,CBVF,0,0,T1,12.420684629672628,False
15317,1.9000000000000001,CBVF,0,0,T2,12.749805035440637,False
15318,1.9000000000000001,CBVF,0,0,vf,3.897491,False
15319,1.9100000000000001,CBVF,0,0,X,7.7875192399219975,False
15320,1.9100000000000001,CBVF,0,0,XDOT,-0.5310122506453513,False
15321,1.9100000000000001,CBVF,0,0,Y,7.026924694304904,False
15322,1.9100000000000001,CBVF,0,0,YDOT,0.9809585348038478,False
15323,1.9100000000000001,CBVF,0,0,PHI,0.2930907413174819,False
15324,1.9100000000000001,CBVF,0,0,PHIDOT,-0.6095471934404174,False
15325,1.9100000000000001,CBVF,0,0,T1,12.384820103885946,False
15326,1.9100000000000001,CBVF,0,0,T2,12.726926196031124,False
15327,1.9100000000000001,CBVF,0,0,vf,3.9012475,False
15328,1.92,CBVF,0,0,X,7.782209117415544,False
15329,1.92,CBVF,0,0,XDOT,-0.5595016318757783,False
15330,1.92,CBVF,0,0,Y,7.036734279652943,False
15331,1.92,CBVF,0,0,YDOT,0.9780410495731323,False
15332,1.92,CBVF,0,0,PHI,0.28699526938307773,False
15333,1.92,CBVF,0,0,PHIDOT,-0.6059886796268448,False
15334,1.92,CBVF,0,0,T1,12.349997020419494,False
15335,1.92,CBVF,0,0,T2,12.704572282019981,False
15336,1.92,CBVF,0,0,vf,3.9048808,False
15337,1.93,CBVF,0,0,X,7.776614101096786,False
15338,1.93,CBVF,0,0,XDOT,-0.5873110857271084,False
15339,1.93,CBVF,0,0,Y,7.046514690148674,False
15340,1.93,CBVF,0,0,YDOT,0.9750822337164609,False
15341,1.93,CBVF,0,0,PHI,0.2809353825868093,False
15342,1.93,CBVF,0,0,PHIDOT,-0.602306276563584,False
15343,1.93,CBVF,0,0,T1,12.316203670202668,False
15344,1.93,CBVF,0,0,T2,12.682743379413099,False
15345,1.93,CBVF,0,0,vf,3.9083848,False
15346,1.94,CBVF,0,0,X,7.770740990239515,False
15347,1.94,CBVF,0,0,XDOT,-0.6144480551062879,False
15348,1.94,CBVF,0,0,Y,7.056265512485839,False
15349,1.94,CBVF,0,0,YDOT,0.9720827567638722,False
15350,1.94,CBVF,0,0,PHI,0.2749123198211736,False
15351,1.94,CBVF,0,0,PHIDOT,-0.5985050594061146,False
15352,1.94,CBVF,0,0,T1,12.283427830522221,False
15353,1.94,CBVF,0,0,T2,12.661438984557229,False
15354,1.94,CBVF,0,0,vf,3.9117527,False
15355,1.95,CBVF,0,0,X,7.764596509688452,False
15356,1.95,CBVF,0,0,XDOT,-0.6409199957011416,False
15357,1.95,CBVF,0,0,Y,7.065986340053478,False
15358,1.95,CBVF,0,0,YDOT,0.9690433228128982,False
15359,1.95,CBVF,0,0,PHI,0.2689272692271123,False
15360,1.95,CBVF,0,0,PHIDOT,-0.5945899849748685,False
15361,1.95,CBVF,0,0,T1,12.251656796951444,False
15362,1.95,CBVF,0,0,T2,12.640658024187532,False
15363,1.95,CBVF,0,0,vf,3.914979,False
15364,1.96,CBVF,0,0,X,7.758187309731441,False
15365,1.96,CBVF,0,0,XDOT,-0.666734370681853,False
15366,1.96,CBVF,0,0,Y,7.075676773281607,False
15367,1.96,CBVF,0,0,YDOT,0.9659646683953612,False
15368,1.96,CBVF,0,0,PHI,0.2629813693773637,False
15369,1.96,CBVF,0,0,PHIDOT,-0.5905658926608958,False
15370,1.96,CBVF,0,0,T1,12.220877416157096,False
15371,1.96,CBVF,0,0,T2,12.620398876826844,False
15372,1.96,CBVF,0,0,vf,3.9180562,False
15373,1.97,CBVF,0,0,X,7.751519966024622,False
15374,1.97,CBVF,0,0,XDOT,-0.6918986457467913,False
15375,1.97,CBVF,0,0,Y,7.085336419965561,False
15376,1.97,CBVF,0,0,YDOT,0.9628475602984058,False
15377,1.97,CBVF,0,0,PHI,0.2570757104507546,False
15378,1.97,CBVF,0,0,PHIDOT,-0.5864375054454033,False
15379,1.97,CBVF,0,0,T1,12.19107611921888,False
15380,1.97,CBVF,0,0,T2,12.600659395239594,False
15381,1.97,CBVF,0,0,vf,3.9209783,False
15382,1.98,CBVF,0,0,X,7.744600979567155,False
15383,1.98,CBVF,0,0,XDOT,-0.7164202845029236,False
15384,1.98,CBVF,0,0,Y,7.094964895568545,False
15385,1.98,CBVF,0,0,YDOT,0.9596927933610967,False
15386,1.98,CBVF,0,0,PHI,0.2512113353963006,False
15387,1.98,CBVF,0,0,PHIDOT,-0.5822094310277183,False
15388,1.98,CBVF,0,0,T1,12.16223895514376,False
15389,1.98,CBVF,0,0,T2,12.581436929673874,False
15390,1.98,CBVF,0,0,vf,3.923498,False
15391,1.99,CBVF,0,0,X,7.7374367767221255,False
15392,1.99,CBVF,0,0,XDOT,-0.7403067441699946,False
15393,1.99,CBVF,0,0,Y,7.104561823502156,False
15394,1.99,CBVF,0,0,YDOT,0.9565011882652323,False
15395,1.99,CBVF,0,0,PHI,0.24538924108602345,False
15396,1.99,CBVF,0,0,PHIDOT,-0.5778861630557204,False
15397,1.99,CBVF,0,0,T1,12.134351624297793,False
15398,1.99,CBVF,0,0,T2,12.562728351656125,False
15399,1.99,CBVF,0,0,vf,3.9258728,False
15400,2.0,CBVF,0,0,X,7.730033709280425,False
15401,2.0,CBVF,0,0,XDOT,-0.7635654715968083,False
15402,2.0,CBVF,0,0,Y,7.114126835384808,False
15403,2.0,CBVF,0,0,YDOT,0.9532735893365598,False
15404,2.0,CBVF,0,0,PHI,0.23961037945546604,False
15405,2.0,CBVF,0,0,PHIDOT,-0.573472082452368,False
15406,2.0,CBVF,0,0,T1,12.107399511517867,False
15407,2.0,CBVF,0,0,T2,12.544530078128512,False
15408,2.0,CBVF,0,0,vf,3.9281023,False
15409,2.0100000000000002,CBVF,0,0,X,7.722398054564457,False
15410,2.0100000000000002,CBVF,0,0,XDOT,-0.7862038995773023,False
15411,2.0100000000000002,CBVF,0,0,Y,7.123659571278174,False
15412,2.0100000000000002,CBVF,0,0,YDOT,0.9500108623703344,False
15413,2.0100000000000002,CBVF,0,0,PHI,0.2338756586309425,False
15414,2.0100000000000002,CBVF,0,0,PHIDOT,-0.5689714588316686,False
15415,2.0100000000000002,CBVF,0,0,T1,12.081367718699756,False
15416,2.0100000000000002,CBVF,0,0,T2,12.526838095745173,False
15417,2.0100000000000002,CBVF,0,0,vf,3.9301798,False
15418,2.02,CBVF,0,0,X,7.714536015568684,False
15419,2.02,CBVF,0,0,XDOT,-0.8082294434536326,False
15420,2.02,CBVF,0,0,Y,7.133159679901877,False
15421,2.02,CBVF,0,0,YDOT,0.9467138924931238,False
15422,2.02,CBVF,0,0,PHI,0.2281859440426257,False
15423,2.02,CBVF,0,0,PHIDOT,-0.5643884519972479,False
15424,2.02,CBVF,0,0,T1,12.056241096690563,False
15425,2.02,CBVF,0,0,T2,12.509647985166334,False
15426,2.02,CBVF,0,0,vf,3.932102,False
15427,2.0300000000000002,CBVF,0,0,X,7.706453721134148,False
15428,2.0300000000000002,CBVF,0,0,XDOT,-0.8296494979931631,False
15429,2.0300000000000002,CBVF,0,0,Y,7.142626818826808,False
15430,2.0300000000000002,CBVF,0,0,YDOT,0.9433835820709102,False
15431,2.0300000000000002,CBVF,0,0,PHI,0.22254205952265327,False
15432,2.0300000000000002,CBVF,0,0,PHIDOT,-0.5597271135165648,False
15433,2.0300000000000002,CBVF,0,0,T1,12.032004276342938,False
15434,2.0300000000000002,CBVF,0,0,T2,12.49295494520923,False
15435,2.0300000000000002,CBVF,0,0,vf,3.9322326,False
15436,2.04,CBVF,0,0,X,7.698157226154216,False
15437,2.04,CBVF,0,0,XDOT,-0.8504714345260745,False
15438,2.04,CBVF,0,0,Y,7.152060654647517,False
15439,2.04,CBVF,0,0,YDOT,0.9400208486718679,False
15440,2.04,CBVF,0,0,PHI,0.21694478838748754,False
15441,2.04,CBVF,0,0,PHIDOT,-0.5549913883638039,False
15442,2.04,CBVF,0,0,T1,12.008641698612902,False
15443,2.04,CBVF,0,0,T2,12.476753816735872,False
15444,2.04,CBVF,0,0,vf,3.9316077,False
15445,2.05,CBVF,0,0,X,7.689652511808956,False
15446,2.05,CBVF,0,0,XDOT,-0.8707025983302379,False
15447,2.05,CBVF,0,0,Y,7.161460863134236,False
15448,2.05,CBVF,0,0,YDOT,0.9366266230906924,False
15449,2.05,CBVF,0,0,PHI,0.21139487450384964,False
15450,2.05,CBVF,0,0,PHIDOT,-0.5501851166244982,False
15451,2.05,CBVF,0,0,T1,11.98613764360747,False
15452,2.05,CBVF,0,0,T2,12.461039106173056,False
15453,2.05,CBVF,0,0,vf,3.9308093,False
15454,2.06,CBVF,0,0,X,7.680945485825654,False
15455,2.06,CBVF,0,0,XDOT,-0.8903503062500383,False
15456,2.06,CBVF,0,0,Y,7.170827129365143,False
15457,2.06,CBVF,0,0,YDOT,0.933201847440008,False
15458,2.06,CBVF,0,0,PHI,0.20589302333760484,False
15459,2.06,CBVF,0,0,PHIDOT,-0.5453120352550436,False
15460,2.06,CBVF,0,0,T1,11.964476258507672,False
15461,2.06,CBVF,0,0,T2,12.44580500857751,False
15462,2.06,CBVF,0,0,vf,3.9298377,False
15463,2.07,CBVF,0,0,X,7.672041982763154,False
15464,2.07,CBVF,0,0,XDOT,-0.9094218445359578,False
15465,2.07,CBVF,0,0,Y,7.180159147839543,False
15466,2.07,CBVF,0,0,YDOT,0.9297474733131734,False
15467,2.07,CBVF,0,0,PHI,0.20043990298505454,False
15468,2.07,CBVF,0,0,PHIDOT,-0.5403757798903952,False
15469,2.07,CBVF,0,0,T1,11.943641584311779,False
15470,2.07,CBVF,0,0,T2,12.431045430172212,False
15471,2.07,CBVF,0,0,vf,3.9286914,False
15472,2.08,CBVF,0,0,X,7.662947764317794,False
15473,2.08,CBVF,0,0,XDOT,-0.9279244668919288,False
15474,2.08,CBVF,0,0,Y,7.189456622572675,False
15475,2.08,CBVF,0,0,YDOT,0.9262644600217381,False
15476,2.08,CBVF,0,0,PHI,0.19503614518615064,False
15477,2.08,CBVF,0,0,PHIDOT,-0.5353798866934256,False
15478,2.08,CBVF,0,0,T1,11.923617581359059,False
15479,2.08,CBVF,0,0,T2,12.416754010293603,False
15480,2.08,CBVF,0,0,vf,3.9273722,False
15481,2.09,CBVF,0,0,X,7.653668519648875,False
15482,2.09,CBVF,0,0,XDOT,-0.9458653927177346,False
15483,2.09,CBVF,0,0,Y,7.198719267172892,False
15484,2.09,CBVF,0,0,YDOT,0.9227537729098509,False
15485,2.09,CBVF,0,0,PHI,0.18968234631921632,False
15486,2.09,CBVF,0,0,PHIDOT,-0.5303277942396308,False
15487,2.09,CBVF,0,0,T1,11.904388153608798,False
15488,2.09,CBVF,0,0,T2,12.402924142700506,False
15489,2.09,CBVF,0,0,vf,3.9258785,False
15490,2.1,CBVF,0,0,X,7.644209865721697,False
15491,2.1,CBVF,0,0,XDOT,-0.9632518055340504,False
15492,2.1,CBVF,0,0,Y,7.207946804901991,False
15493,2.1,CBVF,0,0,YDOT,0.9192163817470896,False
15494,2.1,CBVF,0,0,PHI,0.18437906837682005,False
15495,2.1,CBVF,0,0,PHIDOT,-0.5252228454311128,False
15496,2.1,CBVF,0,0,T1,11.885937171661963,False
15497,2.1,CBVF,0,0,T2,12.38954899620613,False
15498,2.1,CBVF,0,0,vf,3.9242098,False
15499,2.11,CBVF,0,0,X,7.634577347666356,False
15500,2.11,CBVF,0,0,XDOT,-0.9800908515780786,False
15501,2.11,CBVF,0,0,Y,7.217138968719462,False
15502,2.11,CBVF,0,0,YDOT,0.9156532592004516,False
15503,2.11,CBVF,0,0,PHI,0.179126839922509,False
15504,2.11,CBVF,0,0,PHIDOT,-0.5200682894340264,False
15505,2.11,CBVF,0,0,T1,11.868248494523133,False
15506,2.11,CBVF,0,0,T2,12.376621534603817,False
15507,2.11,CBVF,0,0,vf,3.922368,False
15508,2.12,CBVF,0,0,X,7.624776439150575,False
15509,2.12,CBVF,0,0,XDOT,-0.9963896385581309,False
15510,2.12,CBVF,0,0,Y,7.2262955013114665,False
15511,2.12,CBVF,0,0,YDOT,0.9120653793856092,False
15512,2.12,CBVF,0,0,PHI,0.17392615702816894,False
15513,2.12,CBVF,0,0,PHIDOT,-0.5148672836339522,False
15514,2.12,CBVF,0,0,T1,11.851305990110356,False
15515,2.12,CBVF,0,0,T2,12.364134535864979,False
15516,2.12,CBVF,0,0,vf,3.9203525,False
15517,2.13,CBVF,0,0,X,7.6148125427649935,False
15518,2.13,CBVF,0,0,XDOT,-1.0121552345559277,False
15519,2.13,CBVF,0,0,Y,7.235416155105322,False
15520,2.13,CBVF,0,0,YDOT,0.9084537164969856,False
15521,2.13,CBVF,0,0,PHI,0.16877748419182925,False
15522,2.13,CBVF,0,0,PHIDOT,-0.5096228956039465,False
15523,2.13,CBVF,0,0,T1,11.835093554527724,False
15524,2.13,CBVF,0,0,T2,12.352080610595534,False
15525,2.13,CBVF,0,0,vf,3.9181495,False
15526,2.14,CBVF,0,0,X,7.604690990419434,False
15527,2.14,CBVF,0,0,XDOT,-1.0273946670658325,False
15528,2.14,CBVF,0,0,Y,7.244500692270292,False
15529,2.14,CBVF,0,0,YDOT,0.9048192435157404,False
15530,2.14,CBVF,0,0,PHI,0.1636812552357898,False
15531,2.14,CBVF,0,0,PHIDOT,-0.5043381050803096,False
15532,2.14,CBVF,0,0,T1,11.819595130123044,False
15533,2.14,CBVF,0,0,T2,12.340452219742623,False
15534,2.14,CBVF,0,0,vf,3.915446,False
15535,2.15,CBVF,0,0,X,7.594417043748776,False
15536,2.15,CBVF,0,0,XDOT,-1.042114922160691,False
15537,2.15,CBVF,0,0,Y,7.25354888470545,False
15538,2.15,CBVF,0,0,YDOT,0.9011629309943532,False
15539,2.15,CBVF,0,0,PHI,0.15863787418498676,False
15540,2.15,CBVF,0,0,PHIDOT,-0.49901580594141826,False
15541,2.15,CBVF,0,0,T1,11.804794722357512,False
15542,2.15,CBVF,0,0,T2,12.329241691550093,False
15543,2.15,CBVF,0,0,vf,3.9125836,False
15544,2.16,CBVF,0,0,X,7.5839958945271695,False
15545,2.16,CBVF,0,0,XDOT,-1.0563229437744137,False
15546,2.16,CBVF,0,0,Y,7.2625605140153935,False
15547,2.16,CBVF,0,0,YDOT,0.8974857459161636,False
15548,2.16,CBVF,0,0,PHI,0.1536477161255725,False
15549,2.16,CBVF,0,0,PHIDOT,-0.49365880818525265,False
15550,2.16,CBVF,0,0,T1,11.79067641552018,False
15551,2.16,CBVF,0,0,T2,12.318441237764539,False
15552,2.16,CBVF,0,0,vf,3.9095638,False
15553,2.17,CBVF,0,0,X,7.573432665089426,False
15554,2.17,CBVF,0,0,XDOT,-1.07002563309191,False
15555,2.17,CBVF,0,0,Y,7.271535371474555,False
15556,2.17,CBVF,0,0,YDOT,0.8937886506279494,False
15557,2.17,CBVF,0,0,PHI,0.1487111280437201,False
15558,2.17,CBVF,0,0,PHIDOT,-0.4882698399015633,False
15559,2.17,CBVF,0,0,T1,11.777224387322764,False
15560,2.17,CBVF,0,0,T2,12.308042969099047,False
15561,2.17,CBVF,0,0,vf,3.9063869,False
15562,2.18,CBVF,0,0,X,7.562732408758507,False
15563,2.18,CBVF,0,0,XDOT,-1.083229848037448,False
15564,2.18,CBVF,0,0,Y,7.280473257980835,False
15565,2.18,CBVF,0,0,YDOT,0.8900726018434019,False
15566,2.18,CBVF,0,0,PHI,0.14382842964470433,False
15567,2.18,CBVF,0,0,PHIDOT,-0.4828515492349027,False
15568,2.18,CBVF,0,0,T1,11.764422922413473,False
15569,2.18,CBVF,0,0,T2,12.298038909964873,False
15570,2.18,CBVF,0,0,vf,3.9030516,False
15571,2.19,CBVF,0,0,X,7.551900110278132,False
15572,2.19,CBVF,0,0,XDOT,-1.0959424028529865,False
15573,2.19,CBVF,0,0,Y,7.289373983999269,False
15574,2.19,CBVF,0,0,YDOT,0.8863385497151793,False
15575,2.19,CBVF,0,0,PHI,0.13899991415235524,False
15576,2.19,CBVF,0,0,PHIDOT,-0.47740650633503623,False
15577,2.19,CBVF,0,0,T1,11.75225642485152,False
15578,2.19,CBVF,0,0,T2,12.288421012483726,False
15579,2.19,CBVF,0,0,vf,3.8995595,False
15580,2.2,CBVF,0,0,X,7.540940686249602,False
15581,2.2,CBVF,0,0,XDOT,-1.1081700677584823,False
15582,2.2,CBVF,0,0,Y,7.29823736949642,False
15583,2.2,CBVF,0,0,YDOT,0.882587436973087,False
15584,2.2,CBVF,0,0,PHI,0.1342258490890047,False
15585,2.2,CBVF,0,0,PHIDOT,-0.4719372052915356,False
15586,2.2,CBVF,0,0,T1,11.740709429584278,False
15587,2.2,CBVF,0,0,T2,12.279181169796882,False
15588,2.2,CBVF,0,0,vf,3.895866,False
15589,2.21,CBVF,0,0,X,7.529858985572017,False
15590,2.21,CBVF,0,0,XDOT,-1.1199195686866306,False
15591,2.21,CBVF,0,0,Y,7.307063243866152,False
15592,2.21,CBVF,0,0,YDOT,0.8788201981258283,False
15593,2.21,CBVF,0,0,PHI,0.12950647703608942,False
15594,2.21,CBVF,0,0,PHIDOT,-0.4664460660496163,False
15595,2.21,CBVF,0,0,T1,11.729766612971487,False
15596,2.21,CBVF,0,0,T2,12.27031122868813,False
15597,2.21,CBVF,0,0,vf,3.8919249,False
15598,2.22,CBVF,0,0,X,7.518659789885151,False
15599,2.22,CBVF,0,0,XDOT,-1.1311975870849365,False
15600,2.22,CBVF,0,0,Y,7.31585144584741,False
15601,2.22,CBVF,0,0,YDOT,0.8750377587237083,False
15602,2.22,CBVF,0,0,PHI,0.12484201637559345,False
15603,2.22,CBVF,0,0,PHIDOT,-0.4609354363045557,False
15604,2.22,CBVF,0,0,T1,11.719412802400473,False
15605,2.22,CBVF,0,0,T2,12.261803001540336,False
15606,2.22,CBVF,0,0,vf,3.8878336,False
15607,2.23,CBVF,0,0,X,7.5073478140143015,False
15608,2.23,CBVF,0,0,XDOT,-1.142010759778447,False
15609,2.23,CBVF,0,0,Y,7.324601823434647,False
15610,2.23,CBVF,0,0,YDOT,0.8712410346796271,False
15611,2.23,CBVF,0,0,PHI,0.12023266201254801,False
15612,2.23,CBVF,0,0,PHIDOT,-0.4554075933722704,False
15613,2.23,CBVF,0,0,T1,11.709632985037313,False
15614,2.23,CBVF,0,0,T2,12.253648277645595,False
15615,2.23,CBVF,0,0,vf,3.8835936,False
15616,2.24,CBVF,0,0,X,7.495927706416517,False
15617,2.24,CBVF,0,0,XDOT,-1.15236567888689,False
15618,2.24,CBVF,0,0,Y,7.333314233781444,False
15619,2.24,CBVF,0,0,YDOT,0.8674309316456902,False
15620,2.24,CBVF,0,0,PHI,0.11567858607882542,False
15621,2.24,CBVF,0,0,PHIDOT,-0.4498647460338821,False
15622,2.24,CBVF,0,0,T1,11.700412315758204,False
15623,2.24,CBVF,0,0,T2,12.245838833890751,False
15624,2.24,CBVF,0,0,vf,3.8792033,False
15625,2.25,CBVF,0,0,X,7.484404049627648,False
15626,2.25,CBVF,0,0,XDOT,-1.162268891790366,False
15627,2.25,CBVF,0,0,Y,7.341988543097901,False
15628,2.25,CBVF,0,0,YDOT,0.8636083444427627,False
15629,2.25,CBVF,0,0,PHI,0.1111799386184864,False
15630,2.25,CBVF,0,0,PHIDOT,-0.444309036352326,False
15631,2.25,CBVF,0,0,T1,11.69173612430495,False
15632,2.25,CBVF,0,0,T2,12.238366444840432,False
15633,2.25,CBVF,0,0,vf,3.8746667,False
15634,2.2600000000000002,CBVF,0,0,X,7.472781360709744,False
15635,2.2600000000000002,CBVF,0,0,XDOT,-1.1717269011381315,False
15636,2.2600000000000002,CBVF,0,0,Y,7.350624626542328,False
15637,2.2600000000000002,CBVF,0,0,YDOT,0.8597741565403236,False
15638,2.2600000000000002,CBVF,0,0,PHI,0.10673684825496332,False
15639,2.2600000000000002,CBVF,0,0,PHIDOT,-0.4387425414592737,False
15640,2.2600000000000002,CBVF,0,0,T1,11.683589921708188,False
15641,2.2600000000000002,CBVF,0,0,T2,12.231222892239792,False
15642,2.2600000000000002,CBVF,0,0,vf,3.8699856,False
15643,2.27,CBVF,0,0,X,7.461064091698363,False
15644,2.27,CBVF,0,0,XDOT,-1.1807461648953754,False
15645,2.27,CBVF,0,0,Y,7.359222368107731,False
15646,2.27,CBVF,0,0,YDOT,0.8559292395840099,False
15647,2.27,CBVF,0,0,PHI,0.10234942284037052,False
15648,2.27,CBVF,0,0,PHIDOT,-0.43316727531085863,False
15649,2.27,CBVF,0,0,T1,11.675959406020084,False
15650,2.27,CBVF,0,0,T2,12.224399973960436,False
15651,2.27,CBVF,0,0,vf,3.8651595,False
15652,2.2800000000000002,CBVF,0,0,X,7.449256630049409,False
15653,2.2800000000000002,CBVF,0,0,XDOT,-1.189333096423259,False
15654,2.2800000000000002,CBVF,0,0,Y,7.367781660503571,False
15655,2.2800000000000002,CBVF,0,0,YDOT,0.8520744529682953,False
15656,2.2800000000000002,CBVF,0,0,PHI,0.0980177500872621,False
15657,2.2800000000000002,CBVF,0,0,PHIDOT,-0.4275851904108725,False
15658,2.2800000000000002,CBVF,0,0,T1,11.668830467398688,False
15659,2.2800000000000002,CBVF,0,0,T2,12.217889512411304,False
15660,2.2800000000000002,CBVF,0,0,vf,3.8601904,False
15661,2.29,CBVF,0,0,X,7.437363299085177,False
15662,2.29,CBVF,0,0,XDOT,-1.1974940645878156,False
15663,2.29,CBVF,0,0,Y,7.376302405033254,False
15664,2.29,CBVF,0,0,YDOT,0.848210643451809,False
15665,2.29,CBVF,0,0,PHI,0.09374189818315326,False
15666,2.29,CBVF,0,0,PHIDOT,-0.4219981795003087,False
15667,2.29,CBVF,0,0,T1,11.662189192582883,False
15668,2.29,CBVF,0,0,T2,12.211683362438457,False
15669,2.29,CBVF,0,0,vf,3.8550792,False
15670,2.3000000000000003,CBVF,0,0,X,7.425388358439299,False
15671,2.3000000000000003,CBVF,0,0,XDOT,-1.2052353938936413,False
15672,2.3000000000000003,CBVF,0,0,Y,7.384784511467772,False
15673,2.3000000000000003,CBVF,0,0,YDOT,0.8443386448128695,False
15674,2.3000000000000003,CBVF,0,0,PHI,0.08952191638815021,False
15675,2.3000000000000003,CBVF,0,0,PHIDOT,-0.41640807721227563,False
15676,2.3000000000000003,CBVF,0,0,T1,11.656021868797636,False
15677,2.3000000000000003,CBVF,0,0,T2,12.20577341873507,False
15678,2.3000000000000003,CBVF,0,0,vf,3.8498292,False
15679,2.31,CBVF,0,0,X,7.413336004500362,False
15680,2.31,CBVF,0,0,XDOT,-1.212563364638609,False
15681,2.31,CBVF,0,0,Y,7.3932278979159,False
15682,2.31,CBVF,0,0,YDOT,0.8404592775428884,False
15683,2.31,CBVF,0,0,PHI,0.08535783561602761,False
15684,2.31,CBVF,0,0,PHIDOT,-0.4108166616914899,False
15685,2.31,CBVF,0,0,T1,11.650314987125867,False
15686,2.31,CBVF,0,0,T2,12.200151622784666,False
15687,2.31,CBVF,0,0,vf,3.8444395,False
15688,2.32,CBVF,0,0,X,7.401210370853976,False
15689,2.32,CBVF,0,0,XDOT,-1.219484213086132,False
15690,2.32,CBVF,0,0,Y,7.40163249069133,False
15691,2.32,CBVF,0,0,YDOT,0.8365733485753791,False
15692,2.32,CBVF,0,0,PHI,0.08124966899911268,False
15693,2.32,CBVF,0,0,PHIDOT,-0.40522565617769046,False
15694,2.32,CBVF,0,0,T1,11.645055245383313,False
15695,2.32,CBVF,0,0,T2,12.194809969358522,False
15696,2.32,CBVF,0,0,vf,3.8389127,False
15697,2.33,CBVF,0,0,X,7.389015528723115,False
15698,2.33,CBVF,0,0,XDOT,-1.2260041316517858,False
15699,2.33,CBVF,0,0,Y,7.409998224177083,False
15700,2.33,CBVF,0,0,YDOT,0.8326816510483932,False
15701,2.33,CBVF,0,0,PHI,0.0771974124373358,False
15702,2.33,CBVF,0,0,PHIDOT,-0.3996367305524703,False
15703,2.33,CBVF,0,0,T1,11.64022955053038,False
15704,2.33,CBVF,0,0,T2,12.189740512588738,False
15705,2.33,CBVF,0,0,vf,3.8330698,False
15706,2.34,CBVF,0,0,X,7.376755487406597,False
15707,2.34,CBVF,0,0,XDOT,-1.2321292691013452,False
15708,2.34,CBVF,0,0,Y,7.4183250406875665,False
15709,2.34,CBVF,0,0,YDOT,0.8287849640982972,False
15710,2.34,CBVF,0,0,PHI,0.07320104513181125,False
15711,2.34,CBVF,0,0,PHIDOT,-0.39405150284914714,False
15712,2.34,CBVF,0,0,T1,11.635825020653392,False
15713,2.34,CBVF,0,0,T2,12.184935371637355,False
15714,2.34,CBVF,0,0,vf,3.827107,False
15715,2.35,CBVF,0,0,X,7.364434194715583,False
15716,2.35,CBVF,0,0,XDOT,-1.2378657307575585,False
15717,2.35,CBVF,0,0,Y,7.426612890328549,False
